hidden_2_weights
0.25473705
0.11270747
0.14993303
-0.24564534
-0.022120401
0.0919119
0.26277205
0.1381863
0.019563567
0.24617638
-0.068888724
-0.036180466
-0.20222856
-0.11708023
-0.03152636
0.16875453
0.045092613
0.1104248
-0.26740387
-0.22064562
0.05615135
-0.2836949
-0.08591914
0.11991325
0.115925066
0.19764154
0.14265592
0.028044432
0.18637414
-0.079579
-0.25289333
-0.10485872
0.09276689
-0.26761776
0.15421192
0.2706405
-0.15034787
0.091273524
0.31101692
0.18706347
0.18801351
0.06975485
0.31327537
0.29448986
-0.118333034
-0.1937263
-0.022748694
-0.253579
0.32404774
-0.06946629
-0.020875726
0.1679486
0.042161725
0.002733712
0.09598534
-0.17270511
0.10119921
-0.094201416
0.03441014
-0.20417267
-0.147372
-0.03227392
0.025015252
0.1697746
0.021606507
0.016506692
0.034253605
-0.15086085
0.07487124
0.060105197
0.05436105
-0.16117874
-0.08025209
0.05722827
0.23454513
0.100833595
0.11887779
-0.18527831
0.1344278
-0.029592004
0.2698452
0.1202572
-0.09867894
0.10515127
-0.059415456
-0.2516594
-0.14153172
-0.37330204
-0.06729293
0.09303936
-0.13538645
-0.108125426
-0.0039195293
0.00049458694
0.10318399
-0.0370511
0.20094918
0.08351879
0.11879467
-0.11640161
-0.20971808
-0.075311966
0.2072825
0.1086312
0.33546442
0.25585285
0.23220478
0.11044376
-0.21737964
-0.43539777
-0.1116395
-0.31039718
0.20526746
0.116032384
0.032302048
-0.006047392
-0.23703831
0.21759759
0.15229215
-0.28486535
-0.1342392
-0.23311237
0.06195822
-0.14102866
-0.009742515
0.064477384
-0.2798205
0.16795397
0.31001422
-0.12241426
0.17348285
0.13912243
-0.12712331
0.11361698
-0.021084687
0.010320475
-0.098362915
0.14056689
0.30230778
-0.060872402
-0.059700586
-0.2007321
0.39289516
0.22051558
0.07416998
-0.17635696
-0.17826961
0.013138719
0.18515125
0.046732973
0.2187125
0.19564013
0.102400914
0.23059735
0.014698516
0.11539886
-0.0030684692
0.28588486
-0.0052167126
0.11031359
0.0054431045
0.12225419
0.040052827
0.054408155
-0.124776594
0.059758283
0.20942579
0.029982666
0.13043302
-0.20763761
0.02970238
0.12886596
-0.09388545
0.26323712
-0.071697906
-0.035352618
0.024251508
0.052365057
0.022372125
-0.20502795
0.048337966
-0.044074196
0.14162458
0.070007116
-0.06547097
-0.06813351
0.04937309
0.052838136
-0.0074261334
0.21660507
-0.01373306
-0.18745093
0.16769224
-0.18484366
0.20576543
0.20886272
-0.041356254
-0.030485611
-0.030771686
-0.026772823
-0.1804143
-0.12168689
0.004329866
-0.133441
-0.15524544
0.054135527
-0.16936706
0.22146133
-0.051015317
-0.13788287
0.016010609
-0.16929853
-0.10401869
0.23791221
0.016324865
-0.053434934
0.20123276
0.017758865
-0.019294256
0.23223746
0.13029192
-0.10718961
0.108476296
-0.028103204
0.22513494
0.20592797
0.055813964
0.20482373
0.12754804
0.28235787
0.09373931
0.2070888
0.054383487
0.045969598
-0.10272108
0.1556628
0.11849891
0.1262259
0.041594315
0.104262136
-0.02593861
-0.13640268
-0.087123975
-0.14180674
0.11555364
0.24136995
0.13429399
-0.15611362
-0.20579149
0.25204474
-0.014022421
-0.29407117
-0.1441875
0.25445578
-0.24661753
0.030656487
0.2130066
0.025547666
0.1600468
0.071835816
-0.15891935
-0.15070571
0.35529396
-0.16950253
-0.031565376
-0.108206525
0.033430204
-0.22795084
0.02139777
0.020576239
0.1943303
-0.32256356
-0.16898252
-0.29664072
0.14226183
-0.024018558
-0.18358937
0.40630752
0.40180814
0.027151037
0.14032204
0.11288203
0.05432847
-0.05123351
-0.094180085
-0.0020856874
0.16539516
-0.10993903
-0.024113016
0.122273654
-0.2214409
-0.21364498
-0.042240556
0.06303578
-0.18313366
0.15957838
0.23924339
-0.13948834
0.020011317
0.17729917
-0.21779668
0.18019244
-0.16427873
0.1351671
-0.027924476
-0.27396107
-0.17203707
0.1482705
0.22176343
-0.2917493
-0.13786978
0.010522522
-0.011892534
0.068018034
0.11405077
0.14805894
-0.14753391
0.12853836
0.25905085
-0.21005401
-0.029049471
-0.14856671
0.15105458
-0.27707875
-0.09640707
-0.031540845
-0.18734527
0.16584556
-0.17752293
0.21672247
0.24622644
-0.32459697
0.09171834
-0.34404752
0.07453785
0.15578578
0.077454455
-0.18640772
-0.08660194
-0.20507576
-0.34768322
0.048866425
0.15727341
-0.26632854
0.065746084
0.121038765
0.18200803
-0.2646049
0.06881885
-0.2588621
-0.09989606
-0.12745619
0.14757136
0.22131544
0.014373441
0.19899271
0.04482822
-0.15094808
-0.0052089496
-0.25764644
-0.21353123
0.07175084
0.12933604
-0.089007065
-0.022123378
-0.22540306
0.1690461
0.19249816
-0.12306025
0.038329035
0.10014586
0.047563087
-0.16911918
-0.072525226
0.06363519
0.06825481
-0.28639713
0.11817253
-0.046508096
0.16387169
-0.29102445
0.24429734
-0.10975126
-0.025544103
0.14739509
0.19742739
0.26049554
0.16006964
-0.31008434
0.3599992
0.3333924
0.091840945
-0.18331091
-0.027124133
0.07087319
-0.30878833
-0.44170928
-0.2561689
0.37804922
0.11647294
0.09918991
-0.04327274
0.19360185
-0.022604743
-0.21387306
-0.04884515
0.44395253
-0.12159177
0.12897243
-0.08497177
0.19804779
-0.004757963
-0.021611053
0.12652144
0.0526108
-0.21583827
0.28275064
0.09356742
0.16958018
-0.0066694585
-0.09382555
0.14435649
0.14367469
-0.13982758
-0.023139171
-0.30824634
0.111281574
-0.022857316
0.063272126
-0.026974106
0.12158195
0.0760478
0.07515327
0.12907232
0.20561929
0.087225944
-0.19205809
-0.018866764
0.15151212
-0.092430934
0.029347954
0.08070451
0.21176688
-0.1981638
0.09400852
0.2948129
-0.31362513
-0.06568514
0.090871625
-0.028298654
0.034218516
-0.19254142
-0.1451005
-0.028676301
-0.08963764
0.1496959
-0.022609394
-0.008963115
0.11981546
-0.23745961
0.074841276
0.014379332
-0.16926786
0.011807994
-0.009661801
0.06630818
0.0838673
0.085779965
0.070722125
-0.08465421
0.0600667
-0.235889
0.030266471
-0.07579716
-0.101371765
-0.06002393
-0.0537618
0.19577141
0.10543107
0.095243156
0.17148922
0.14781126
-0.055461407
-0.09130541
-0.2923406
-0.15756087
-0.14065622
-0.22993211
-0.23372075
-0.22812015
-0.08991092
-0.21106078
-0.3206712
-0.2723092
0.2821826
0.07164827
-0.06086283
0.21636534
0.12053683
0.20926672
-0.14116181
0.2416038
-0.07464797
0.19696535
-0.024297984
0.29700363
0.010287147
0.14016609
-0.02848781
-0.04318575
-0.17892368
0.12078868
0.16296534
0.06804897
0.066802725
-0.015901487
0.10846647
-0.09261567
-0.091608375
0.15855257
0.11442706
0.032902114
-0.17085937
0.27767006
0.21336888
-0.09595261
-0.08933754
0.116110474
-0.24411623
0.14491731
-0.08983449
0.14622413
-0.002579673
0.20399867
-0.17396306
-0.1534599
0.07379494
-0.1264596
0.12885362
-0.08468679
0.24421977
-0.010338004
0.20273367
-0.1791451
0.20565172
0.016643556
-0.047343865
-0.016478997
-0.0127578955
-0.1442872
-0.0054357448
-0.222755
-0.118538745
-0.28287387
0.16330293
0.001438033
0.097619005
0.28290018
0.31597832
-0.016674394
0.22404903
0.029358752
0.0115857655
-0.38414544
-0.36605993
-0.060018886
-0.11398033
0.036184847
-0.29248053
0.07210476
-0.14794472
-0.16215093
-0.19899276
0.3053122
0.14445776
0.011435929
0.02600787
0.17322189
-0.17990859
-0.063730195
-0.04025746
0.12786445
-0.1979341
0.089481354
0.19090286
-0.2691475
0.24396317
0.083770856
-0.036452893
-0.088549994
-0.20716427
0.0034123112
-0.034310393
0.17423497
0.18930456
0.10049546
-0.22187598
0.24308239
0.016507851
-0.23954564
0.111551955
0.11837894
0.2186377
-0.046573635
-0.049856897
-0.124461055
0.04510938
-0.21073851
0.22696227
0.26409104
-0.060841817
-0.28894383
0.11402511
0.049122892
-0.22285432
-0.31619507
-0.019281693
0.086650595
-0.18813105
-0.09394367
-0.20688169
-0.07123724
0.21726377
0.20012869
-0.16716607
0.25433928
0.12980437
0.12178959
-0.22526968
-0.025901688
-0.09268502
0.096730165
0.08960044
-0.0075032096
-0.20895135
0.02761023
0.07027102
0.17590865
-0.119947106
0.011147476
0.14630537
0.16443399
0.0008250417
-0.082892194
-0.2714923
0.21673068
-0.18996811
-0.011704558
-0.02425834
0.12711473
0.111726865
-0.17910203
-0.14504346
0.009872042
0.31906986
-0.08267392
0.22787184
-0.18101765
0.045306377
-0.2977787
0.071125664
-0.14071825
0.13576247
-0.08834649
0.24937578
-0.10399226
-0.3193566
-0.12681058
0.13791922
0.23887448
-0.1751124
0.20886138
0.29021707
-0.17000447
0.1886267
0.21114254
-0.11529235
0.029454414
0.36043698
-0.22363098
0.24675259
0.23927733
0.32654324
-0.12501417
-0.352518
-0.050048664
0.040411144
0.09681737
0.2342633
0.19100296
0.30320635
0.22808869
-0.22959295
0.005146332
0.061168186
-0.32960033
0.40863207
0.21123326
-0.12523995
0.10992716
-0.06795803
-0.080843486
-0.21798211
-0.09429415
0.1992957
-0.24135284
0.26474035
-0.16475469
0.19238646
0.012947432
-0.08769919
-0.050390393
0.13071005
-0.2199922
0.14764425
0.21905297
0.22015123
-0.018620228
-0.09286119
-0.31567752
-0.1834871
0.038817614
0.082548015
0.06745789
0.17472327
-0.18103509
-0.14493407
-0.04689178
-0.022268632
0.21591687
0.109939724
0.036868278
-0.059193324
-0.07486655
-0.1154702
-0.18194208
-0.0070899297
0.22521406
0.26379976
0.16591865
-0.049984004
0.24838813
-0.09335522
0.03312904
-0.33253238
0.18103315
0.07784459
0.15643989
-0.21697874
-0.09125054
0.09709638
0.20124903
0.041245766
-0.005137699
-0.060258955
0.07797545
0.15005048
0.278788
0.12430397
0.20693201
-0.13612466
-0.13270374
